T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
41.58421277999878,-0.12122617847208955,-0.002011638702836196,0.4347283032668091,-0.00047481717027441733,0.008648529041552876,-0.19378013341474012,-0.0042927914225708505,0.022697312171346115,0.10737675058806535,0.0,0.0,0.0,21791.0,19527.0,20651.0,18879.0,0.0,0.0,0.0
41.59000015258789,-0.12122007730207386,-0.0019653106318647754,0.43377219383594046,-0.00038150138243333377,0.008682767140627417,-0.19318919049838076,-0.0036942935656653795,0.022761551701996133,0.10757201335583699,0.0,0.0,0.0,21791.0,19527.0,20651.0,18879.0,0.0,0.0,0.0
41.5957305431366,-0.12121236958044046,-0.0019195756372590031,0.4328216783488258,-0.0002710167950458487,0.00872283959197409,-0.1926667579997365,-0.0031575069245128734,0.022845099432367975,0.10778403182506148,0.0,0.0,0.0,21796.0,19082.0,20752.0,19205.0,0.0,0.0,0.0
41.60154414176941,-0.1212028313731599,-0.0018743887380378924,0.43187971896777094,-0.00014210614955407927,0.008764383561297377,-0.19218827040411812,-0.0027012624845650993,0.022943174626825272,0.10800470320530632,0.0,0.0,0.0,18052.0,22711.0,20115.0,23164.0,0.0,0.0,0.0
41.60726022720337,-0.12119195263405272,-0.0018290040475241356,0.43094423069276017,6.027386767072445e-06,0.008804531494451949,-0.19172323822651882,-0.0023136204288032453,0.023060240263658487,0.10823101766161491,0.0,0.0,0.0,18052.0,22711.0,20115.0,23164.0,0.0,0.0,0.0
41.612916469573975,-0.121180208217068,-0.0017837882281202635,0.4300158490951884,0.00017223130566076735,0.008842315095562577,-0.19124758147042972,-0.0019783538980688974,0.02321913366729085,0.10845569242821573,0.0,0.0,0.0,18055.0,23090.0,20560.0,22333.0,0.0,0.0,0.0
41.61859202384949,-0.12116779935632141,-0.0017398531764157422,0.42909599383795854,0.00035336303506640495,0.00887579270973386,-0.19074158080514045,-0.0016878986111758475,0.02343024079689078,0.10866345463304147,0.0,0.0,0.0,18055.0,23090.0,20560.0,22333.0,0.0,0.0,0.0
41.62434220314026,-0.12115530275537426,-0.0016983189783203426,0.4281845909148685,0.000544963181731002,0.008899391625621736,-0.1901863476538451,-0.0014516152809229226,0.0236605992611564,0.10884580522781913,0.0,0.0,0.0,18055.0,23090.0,20560.0,22333.0,0.0,0.0,0.0
41.63012766838074,-0.1211430214181174,-0.0016597935904388286,0.42728210578214304,0.0007413909861918518,0.00890447836079734,-0.18956592186296922,-0.0013020874633631967,0.023861123566755217,0.10900377550221055,0.0,0.0,0.0,20984.0,19807.0,21415.0,18675.0,0.0,0.0,0.0
41.636003732681274,-0.12113065632299214,-0.0016240524996835918,0.426388391515986,0.0009370426714589838,0.008882208956818807,-0.18886818083036033,-0.00125616708648568,0.023995885915597964,0.10914598788913266,0.0,0.0,0.0,20984.0,19807.0,21415.0,18675.0,0.0,0.0,0.0
